"No.","Time","Source","Destination","Protocol","Length","Info"
"18065","11:57:38.134530507","10.10.5.12","10.10.5.14","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"18066","11:57:38.134743781","10.10.5.14","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"18067","11:57:38.134883323","10.10.5.12","10.10.5.14","TCP","60","445  >  49245 [ACK] Seq=40867 Ack=4337220 Win=65536 Len=0"
"18068","11:57:38.135224549","10.10.5.12","10.10.5.14","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"18069","11:57:38.135435610","10.10.5.14","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"18070","11:57:38.136058865","10.10.5.12","10.10.5.14","TCP","60","445  >  49245 [ACK] Seq=40906 Ack=4341398 Win=65536 Len=0"
"18071","11:57:38.136176247","10.10.5.12","10.10.5.14","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"18072","11:57:38.136431476","10.10.5.14","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"18073","11:57:38.136837879","10.10.5.12","10.10.5.14","TCP","60","445  >  49245 [ACK] Seq=40945 Ack=4345576 Win=65536 Len=0"
"18074","11:57:38.136904672","10.10.5.12","10.10.5.14","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"18075","11:57:38.137270259","10.10.5.14","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"18076","11:57:38.137823143","10.10.5.12","10.10.5.14","TCP","60","445  >  49245 [ACK] Seq=40984 Ack=4349754 Win=65536 Len=0"
"18077","11:57:38.137882311","10.10.5.12","10.10.5.14","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"18078","11:57:38.138217601","10.10.5.14","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"18079","11:57:38.138949870","10.10.5.12","10.10.5.14","TCP","60","445  >  49245 [ACK] Seq=41023 Ack=4353932 Win=65536 Len=0"
"18080","11:57:38.138949995","10.10.5.12","10.10.5.14","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"18081","11:57:38.139135806","10.10.5.14","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"18082","11:57:38.140023375","10.10.5.12","10.10.5.14","TCP","60","445  >  49245 [ACK] Seq=41062 Ack=4358110 Win=65536 Len=0"
"18083","11:57:38.140023528","10.10.5.12","10.10.5.14","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"18084","11:57:38.140166479","10.10.5.14","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"18085","11:57:38.140541848","10.10.5.12","10.10.5.14","TCP","60","445  >  49245 [ACK] Seq=41101 Ack=4362288 Win=65536 Len=0"
"18086","11:57:38.141032020","10.10.5.12","10.10.5.14","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"18087","11:57:38.141269246","10.10.5.14","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"18088","11:57:38.142669762","10.10.5.12","10.10.5.14","TCP","60","445  >  49245 [ACK] Seq=41140 Ack=4366466 Win=65536 Len=0"
"18089","11:57:38.143983787","10.10.5.12","10.10.5.14","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"18090","11:57:38.144464840","10.10.5.14","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"18091","11:57:38.144681886","10.10.5.12","10.10.5.14","TCP","60","445  >  49245 [ACK] Seq=41179 Ack=4370644 Win=65536 Len=0"
"18092","11:57:38.149150312","10.10.5.12","10.10.5.14","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"18093","11:57:38.149257136","10.10.5.14","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"18094","11:57:38.150635061","10.10.5.12","10.10.5.14","TCP","60","445  >  49245 [ACK] Seq=41218 Ack=4374822 Win=65536 Len=0"
"18095","11:57:38.150635209","10.10.5.12","10.10.5.14","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"18096","11:57:38.150757362","10.10.5.14","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"18097","11:57:38.151645543","10.10.5.12","10.10.5.14","TCP","60","445  >  49245 [ACK] Seq=41257 Ack=4379000 Win=65536 Len=0"
"18098","11:57:38.151645743","10.10.5.12","10.10.5.14","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"18099","11:57:38.151645785","10.10.5.14","10.10.5.12","TCP","2974","49245  >  445 [ACK] Seq=4379000 Ack=41296 Win=64256 Len=2920 [TCP segment of a reassembled PDU]"
"18100","11:57:38.151730899","10.10.5.14","10.10.5.12","SMB","1312","Trans2 Request, SESSION_SETUP"
"18101","11:57:38.153028299","10.10.5.12","10.10.5.14","TCP","60","445  >  49245 [ACK] Seq=41296 Ack=4383178 Win=65536 Len=0"
"18102","11:57:38.153090027","10.10.5.12","10.10.5.14","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"18103","11:57:38.153474283","10.10.5.14","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"18104","11:57:38.154438834","10.10.5.12","10.10.5.14","TCP","60","445  >  49245 [ACK] Seq=41335 Ack=4387356 Win=65536 Len=0"
"18105","11:57:38.154439010","10.10.5.12","10.10.5.14","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"18106","11:57:38.154746267","10.10.5.14","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"18107","11:57:38.154847646","10.10.5.12","10.10.5.14","TCP","60","445  >  49245 [ACK] Seq=41374 Ack=4391534 Win=65536 Len=0"
"18108","11:57:38.155124799","10.10.5.12","10.10.5.14","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"18109","11:57:38.155282971","10.10.5.14","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"18110","11:57:38.155356036","10.10.5.12","10.10.5.14","TCP","60","445  >  49245 [ACK] Seq=41413 Ack=4395712 Win=65536 Len=0"
"18111","11:57:38.155440647","10.10.5.12","10.10.5.14","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"18112","11:57:38.155594808","10.10.5.14","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"18113","11:57:38.155701037","10.10.5.12","10.10.5.14","TCP","60","445  >  49245 [ACK] Seq=41452 Ack=4399890 Win=65536 Len=0"
"18114","11:57:38.155701202","10.10.5.12","10.10.5.14","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"18115","11:57:38.155869384","10.10.5.14","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"18116","11:57:38.156167570","10.10.5.12","10.10.5.14","TCP","60","445  >  49245 [ACK] Seq=41491 Ack=4404068 Win=65536 Len=0"
"18117","11:57:38.156167667","10.10.5.12","10.10.5.14","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"18118","11:57:38.156356307","10.10.5.14","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"18119","11:57:38.156821876","10.10.5.12","10.10.5.14","TCP","60","445  >  49245 [ACK] Seq=41530 Ack=4408246 Win=65536 Len=0"
"18120","11:57:38.156822030","10.10.5.12","10.10.5.14","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"18121","11:57:38.156955367","10.10.5.14","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"18122","11:57:38.157115620","10.10.5.12","10.10.5.14","TCP","60","445  >  49245 [ACK] Seq=41569 Ack=4412424 Win=65536 Len=0"
"18123","11:57:38.157137023","10.10.5.12","10.10.5.14","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"18124","11:57:38.157368083","10.10.5.14","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"18125","11:57:38.157368201","10.10.5.12","10.10.5.14","TCP","60","445  >  49245 [ACK] Seq=41608 Ack=4416602 Win=65536 Len=0"
"18126","11:57:38.157368244","10.10.5.12","10.10.5.14","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"18127","11:57:38.157546186","10.10.5.14","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"18128","11:57:38.157637001","10.10.5.12","10.10.5.14","TCP","60","445  >  49245 [ACK] Seq=41647 Ack=4420780 Win=65536 Len=0"
"18129","11:57:38.157733706","10.10.5.12","10.10.5.14","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"18130","11:57:38.157929569","10.10.5.14","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"18131","11:57:38.158124545","10.10.5.12","10.10.5.14","TCP","60","445  >  49245 [ACK] Seq=41686 Ack=4424958 Win=65536 Len=0"
"18132","11:57:38.158124644","10.10.5.12","10.10.5.14","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"18133","11:57:38.158263174","10.10.5.14","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"18134","11:57:38.158357850","10.10.5.12","10.10.5.14","TCP","60","445  >  49245 [ACK] Seq=41725 Ack=4429136 Win=65536 Len=0"
"18135","11:57:38.158357962","10.10.5.12","10.10.5.14","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"18136","11:57:38.158629342","10.10.5.14","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"18137","11:57:38.158629453","10.10.5.12","10.10.5.14","TCP","60","445  >  49245 [ACK] Seq=41764 Ack=4433314 Win=65536 Len=0"
"18138","11:57:38.158629487","10.10.5.12","10.10.5.14","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"18139","11:57:38.158714464","10.10.5.14","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"18140","11:57:38.158884121","10.10.5.12","10.10.5.14","TCP","60","445  >  49245 [ACK] Seq=41803 Ack=4437492 Win=65536 Len=0"
"18141","11:57:38.158884240","10.10.5.12","10.10.5.14","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"18142","11:57:38.159042045","10.10.5.14","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"18143","11:57:38.159173127","10.10.5.12","10.10.5.14","TCP","60","445  >  49245 [ACK] Seq=41842 Ack=4441670 Win=65536 Len=0"
"18144","11:57:38.159386986","10.10.5.12","10.10.5.14","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"18145","11:57:38.159588855","10.10.5.14","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"18146","11:57:38.159711376","10.10.5.12","10.10.5.14","TCP","60","445  >  49245 [ACK] Seq=41881 Ack=4445848 Win=65536 Len=0"
"18147","11:57:38.159711543","10.10.5.12","10.10.5.14","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"18148","11:57:38.159872176","10.10.5.14","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"18149","11:57:38.159976365","10.10.5.12","10.10.5.14","TCP","60","445  >  49245 [ACK] Seq=41920 Ack=4450026 Win=65536 Len=0"
"18150","11:57:38.159976512","10.10.5.12","10.10.5.14","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"18151","11:57:38.160527370","10.10.5.14","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"18152","11:57:38.160965193","10.10.5.12","10.10.5.14","TCP","60","445  >  49245 [ACK] Seq=41959 Ack=4454204 Win=65536 Len=0"
"18153","11:57:38.160965344","10.10.5.12","10.10.5.14","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"18154","11:57:38.160965394","10.10.5.14","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"18155","11:57:38.161133884","10.10.5.12","10.10.5.14","TCP","60","445  >  49245 [ACK] Seq=41998 Ack=4458382 Win=65536 Len=0"
"18156","11:57:38.161134007","10.10.5.12","10.10.5.14","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"18157","11:57:38.161431401","10.10.5.14","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"18158","11:57:38.161658807","10.10.5.12","10.10.5.14","TCP","60","445  >  49245 [ACK] Seq=42037 Ack=4462560 Win=65536 Len=0"
"18159","11:57:38.161658900","10.10.5.12","10.10.5.14","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"18160","11:57:38.161868926","10.10.5.14","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"18161","11:57:38.162094443","10.10.5.12","10.10.5.14","TCP","60","445  >  49245 [ACK] Seq=42076 Ack=4466738 Win=65536 Len=0"
"18162","11:57:38.162190318","10.10.5.12","10.10.5.14","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"18163","11:57:38.162384540","10.10.5.14","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"18164","11:57:38.162559387","10.10.5.12","10.10.5.14","TCP","60","445  >  49245 [ACK] Seq=42115 Ack=4470916 Win=65536 Len=0"
"18165","11:57:38.162559485","10.10.5.12","10.10.5.14","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"18166","11:57:38.162733283","10.10.5.14","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"18167","11:57:38.162839554","10.10.5.12","10.10.5.14","TCP","60","445  >  49245 [ACK] Seq=42154 Ack=4475094 Win=65536 Len=0"
"18168","11:57:38.162839643","10.10.5.12","10.10.5.14","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"18169","11:57:38.162984045","10.10.5.14","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"18170","11:57:38.163105158","10.10.5.12","10.10.5.14","TCP","60","445  >  49245 [ACK] Seq=42193 Ack=4479272 Win=65536 Len=0"
"18171","11:57:38.163105259","10.10.5.12","10.10.5.14","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"18172","11:57:38.163291320","10.10.5.14","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"18173","11:57:38.163444622","10.10.5.12","10.10.5.14","TCP","60","445  >  49245 [ACK] Seq=42232 Ack=4483450 Win=65536 Len=0"
"18174","11:57:38.163444724","10.10.5.12","10.10.5.14","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"18175","11:57:38.163571621","10.10.5.14","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"18176","11:57:38.163714209","10.10.5.12","10.10.5.14","TCP","60","445  >  49245 [ACK] Seq=42271 Ack=4487628 Win=65536 Len=0"
"18177","11:57:38.163714315","10.10.5.12","10.10.5.14","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"18178","11:57:38.163905458","10.10.5.14","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"18179","11:57:38.164001838","10.10.5.12","10.10.5.14","TCP","60","445  >  49245 [ACK] Seq=42310 Ack=4491806 Win=65536 Len=0"
"18180","11:57:38.164001930","10.10.5.12","10.10.5.14","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"18181","11:57:38.164204047","10.10.5.14","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"18182","11:57:38.164427549","10.10.5.12","10.10.5.14","TCP","60","445  >  49245 [ACK] Seq=42349 Ack=4495984 Win=65536 Len=0"
"18183","11:57:38.164427645","10.10.5.12","10.10.5.14","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"18184","11:57:38.164427672","10.10.5.14","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"18185","11:57:38.164579921","10.10.5.12","10.10.5.14","TCP","60","445  >  49245 [ACK] Seq=42388 Ack=4500162 Win=65536 Len=0"
"18186","11:57:38.164736673","10.10.5.12","10.10.5.14","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"18187","11:57:38.164898880","10.10.5.14","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"18188","11:57:38.165003726","10.10.5.12","10.10.5.14","TCP","60","445  >  49245 [ACK] Seq=42427 Ack=4504340 Win=65536 Len=0"
"18189","11:57:38.165003846","10.10.5.12","10.10.5.14","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"18190","11:57:38.165339323","10.10.5.14","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"18191","11:57:38.165492744","10.10.5.12","10.10.5.14","TCP","60","445  >  49245 [ACK] Seq=42466 Ack=4508518 Win=65536 Len=0"
"18192","11:57:38.165492852","10.10.5.12","10.10.5.14","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"18193","11:57:38.165735188","10.10.5.14","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"18194","11:57:38.165773175","10.10.5.12","10.10.5.14","TCP","60","445  >  49245 [ACK] Seq=42505 Ack=4512696 Win=65536 Len=0"
"18195","11:57:38.165839247","10.10.5.12","10.10.5.14","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"18196","11:57:38.166097860","10.10.5.14","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"18197","11:57:38.166197370","10.10.5.12","10.10.5.14","TCP","60","445  >  49245 [ACK] Seq=42544 Ack=4516874 Win=65536 Len=0"
"18198","11:57:38.166197454","10.10.5.12","10.10.5.14","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"18199","11:57:38.166360144","10.10.5.14","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"18200","11:57:38.166476040","10.10.5.12","10.10.5.14","TCP","60","445  >  49245 [ACK] Seq=42583 Ack=4521052 Win=65536 Len=0"
"18201","11:57:38.166476195","10.10.5.12","10.10.5.14","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"18202","11:57:38.166708489","10.10.5.14","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"18203","11:57:38.166812429","10.10.5.12","10.10.5.14","TCP","60","445  >  49245 [ACK] Seq=42622 Ack=4525230 Win=65536 Len=0"
"18204","11:57:38.166812520","10.10.5.12","10.10.5.14","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"18205","11:57:38.167163880","10.10.5.14","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"18206","11:57:38.167326296","10.10.5.12","10.10.5.14","TCP","60","445  >  49245 [ACK] Seq=42661 Ack=4529408 Win=65536 Len=0"
"18207","11:57:38.167326394","10.10.5.12","10.10.5.14","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"18208","11:57:38.167462366","10.10.5.14","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"18209","11:57:38.167580313","10.10.5.12","10.10.5.14","TCP","60","445  >  49245 [ACK] Seq=42700 Ack=4533586 Win=65536 Len=0"
"18210","11:57:38.167580429","10.10.5.12","10.10.5.14","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"18211","11:57:38.167797960","10.10.5.14","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"18212","11:57:38.167889587","10.10.5.12","10.10.5.14","TCP","60","445  >  49245 [ACK] Seq=42739 Ack=4537764 Win=65536 Len=0"
"18213","11:57:38.167889680","10.10.5.12","10.10.5.14","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"18214","11:57:38.168159800","10.10.5.14","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"18215","11:57:38.168267797","10.10.5.12","10.10.5.14","TCP","60","445  >  49245 [ACK] Seq=42778 Ack=4541942 Win=65536 Len=0"
"18216","11:57:38.168267923","10.10.5.12","10.10.5.14","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"18217","11:57:38.168484506","10.10.5.14","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"18218","11:57:38.168649772","10.10.5.12","10.10.5.14","TCP","60","445  >  49245 [ACK] Seq=42817 Ack=4546120 Win=65536 Len=0"
"18219","11:57:38.168649908","10.10.5.12","10.10.5.14","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"18220","11:57:38.168810152","10.10.5.14","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"18221","11:57:38.168923687","10.10.5.12","10.10.5.14","TCP","60","445  >  49245 [ACK] Seq=42856 Ack=4550298 Win=65536 Len=0"
"18222","11:57:38.168923800","10.10.5.12","10.10.5.14","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"18223","11:57:38.169158319","10.10.5.14","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"18224","11:57:38.169223053","10.10.5.12","10.10.5.14","TCP","60","445  >  49245 [ACK] Seq=42895 Ack=4554476 Win=65536 Len=0"
"18225","11:57:38.169223152","10.10.5.12","10.10.5.14","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"18226","11:57:38.169403278","10.10.5.14","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"18227","11:57:38.169551434","10.10.5.12","10.10.5.14","TCP","60","445  >  49245 [ACK] Seq=42934 Ack=4558654 Win=65536 Len=0"
"18228","11:57:38.169551544","10.10.5.12","10.10.5.14","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"18229","11:57:38.169697762","10.10.5.14","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"18230","11:57:38.169836965","10.10.5.12","10.10.5.14","TCP","60","445  >  49245 [ACK] Seq=42973 Ack=4562832 Win=65536 Len=0"
"18231","11:57:38.169837076","10.10.5.12","10.10.5.14","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"18232","11:57:38.170036780","10.10.5.14","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"18233","11:57:38.170202027","10.10.5.12","10.10.5.14","TCP","60","445  >  49245 [ACK] Seq=43012 Ack=4567010 Win=65536 Len=0"
"18234","11:57:38.170202151","10.10.5.12","10.10.5.14","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"18235","11:57:38.170452843","10.10.5.14","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"18236","11:57:38.170640682","10.10.5.12","10.10.5.14","TCP","60","445  >  49245 [ACK] Seq=43051 Ack=4571188 Win=65536 Len=0"
"18237","11:57:38.170830691","10.10.5.12","10.10.5.14","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"18238","11:57:38.170941935","10.10.5.14","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"18239","11:57:38.171153276","10.10.5.12","10.10.5.14","TCP","60","445  >  49245 [ACK] Seq=43090 Ack=4575366 Win=65536 Len=0"
"18240","11:57:38.171153392","10.10.5.12","10.10.5.14","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"18241","11:57:38.171532750","10.10.5.14","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
"18242","11:57:38.171532882","10.10.5.12","10.10.5.14","TCP","60","445  >  49245 [ACK] Seq=43129 Ack=4579544 Win=65536 Len=0"
"18243","11:57:38.171739859","10.10.5.12","10.10.5.14","SMB","93","Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
"18244","11:57:38.171886307","10.10.5.14","10.10.5.12","SMB","4232","Trans2 Request, SESSION_SETUP"
